name,value
22,LEUCOCITOS
24,11000.0
26,4.000-10.000/mm3
29,LEUCOCITOS
31,5400.0
33,4.000-10.000/mm3
36,LEUCOCITOS
38,11000.0
40,4.000-10.000/mm3
43,LEUCOCITOS
45,9200.0
47,4.000-10.000/mm3
50,LEUCOCITOS
52,8300.0
54,4.000-10.000/mm3
43192.0,PLAQUETAS
4,mm3
5,150.000-450.000/mm3
8,PLAQUETAS
11,mm3
12,150.000-450.000/mm3
15,PLAQUETAS
18,mm3
19,150.000-450.000/mm3
22,PLAQUETAS
25,mm3
26,150.000-450.000/mm3
29,PLAQUETAS
32,mm3
33,150.000-450.000/mm3
36,PLAQUETAS
39,mm3
40,150.000-450.000/mm3
43,PLAQUETAS
46,mm3
47,150.000-450.000/mm3
50,PLAQUETAS
53,mm3
54,150.000-450.000/mm3
43192.0,FORMULALEUCOCITARIA
8,FORMULALEUCOCITARIA
15,FORMULALEUCOCITARIA
22,FORMULALEUCOCITARIA
29,FORMULALEUCOCITARIA
36,FORMULALEUCOCITARIA
43,FORMULALEUCOCITARIA
50,FORMULALEUCOCITARIA
43192.0,SEGMENTADOS
3,0.87
8,SEGMENTADOS
10,0.77
15,SEGMENTADOS
17,0.7
22,SEGMENTADOS
24,0.92
29,SEGMENTADOS
31,0.76
36,SEGMENTADOS
38,0.92
43,SEGMENTADOS
45,0.88
50,SEGMENTADOS
52,0.54
43192.0,LINFOCITOS
3,0.13
8,LINFOCITOS
10,0.23
15,LINFOCITOS
17,0.3
22,LINFOCITOS
24,0.08
29,LINFOCITOS
31,0.24
36,LINFOCITOS
38,0.08
43,LINFOCITOS
45,0.12
50,LINFOCITOS
52,0.46
43192.0,EOSINOFILOS
8,EOSINOFILOS
15,EOSINOFILOS
22,EOSINOFILOS
29,EOSINOFILOS
36,EOSINOFILOS
43,EOSINOFILOS
50,EOSINOFILOS
43192.0,MONOCITOS
8,MONOCITOS
15,MONOCITOS
22,MONOCITOS
29,MONOCITOS
36,MONOCITOS
43,MONOCITOS
50,MONOCITOS
43192.0,BASOFILOS
8,BASOFILOS
15,BASOFILOS
22,BASOFILOS
29,BASOFILOS
36,BASOFILOS
43,BASOFILOS
50,BASOFILOS
43192.0,CAYADOS
8,CAYADOS
15,CAYADOS
22,CAYADOS
29,CAYADOS
36,CAYADOS
43,CAYADOS
50,CAYADOS
43192.0,SEDIMENTACION
4,mm
5,1HORA
8,SEDIMENTACION
11,mm
12,1HORA
15,SEDIMENTACION
18,mm
19,1HORA
22,SEDIMENTACION
25,mm
26,1HORA
29,SEDIMENTACION
32,mm
33,1HORA
36,SEDIMENTACION
39,mm
40,1HORA
43,SEDIMENTACION
46,mm
47,1HORA
50,SEDIMENTACION
53,mm
54,1HORA
5,VALIDADO:
6,TMD.NANCYHERRERASORIA
12,VALIDADO:
13,TMD.NANCYHERRERASORIA
19,VALIDADO:
20,TMD.NANCYHERRERASORIA
26,VALIDADO:
27,TMD.NANCYHERRERASORIA
33,VALIDADO:
34,TMD.NANCYHERRERASORIA
40,VALIDADO:
41,TMD.NANCYHERRERASORIA
47,VALIDADO:
48,LCDA.DGUERRERO
54,VALIDADO:
55,LCDA.DGUERRERO
43192.0,43214.0
3,CLINICADEESPECIALIDADES
10,CLINICADEESPECIALIDADES
17,CLINICADEESPECIALIDADES
24,CLINICADEESPECIALIDADES
3,"MEDICAS""CONOCOTO"""
10,"MEDICAS""CONOCOTO"""
17,"MEDICAS""CONOCOTO"""
24,"MEDICAS""CONOCOTO"""
3,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
10,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
17,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
24,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
43192.0,LABORATORIOCLINICO
3,Telefono:0223452220987041006
8,LABORATORIOCLINICO
10,Telefono:0223452220987041006
15,LABORATORIOCLINICO
17,Telefono:0223452220987041006
22,LABORATORIOCLINICO
24,Telefono:0223452220987041006
43192.0,NOMBRE
2,LILIANAVARGAS
4,FECHA
5,43214.0
8,NOMBRE
9,GAMPELLLEA
11,FECHA
12,43214.0
15,NOMBRE
16,LILIANAVARGAS
18,FECHA
19,43214.0
22,NOMBRE
23,SARABIAEMILY
25,FECHA
26,43214.0
43192.0,MUESTRA
3,SANGRE
4,MEDICO:
8,MUESTRA
10,SANGRE
11,MEDICO:
15,MUESTRA
17,SANGRE
18,MEDICO:
22,MUESTRA
24,SANGRE
25,MEDICO:
3,BIOMETRIA
10,BIOMETRIA
17,BIOMETRIA
24,BIOMETRIA
43192.0,HEMATOCRITO
3,"44,8%"
5,M:40-50%
6,H:45-55
8,HEMATOCRITO
10,"45,7%"
12,M:40-50%
13,H:45-55
15,HEMATOCRITO
17,"44,8%"
19,M:40-50%
20,H:45-55
22,HEMATOCRITO
24,"b""40,5%"""
26,M:40-50%
27,H:45-55
43192.0,HEMOGLOBINA
3,"14,2"
5,M11-15%
6,H12-17
8,HEMOGLOBINA
10,"14,0"
12,M11-15%
13,H12-17
15,HEMOGLOBINA
17,"14,2"
19,M11-15%
20,H12-17
22,HEMOGLOBINA
24,"13,4"
26,M11-15%
27,H12-17
43192.0,HEMATIES
3,4510000.0
5,"M4,0-5,5"
6,"H4,5-6,0millones/mm3"
8,HEMATIES
10,4850000.0
12,"M4,0-5,5"
13,"H4,5-6,0millones/mm3"
15,HEMATIES
17,4510000.0
19,"M4,0-5,5"
20,"H4,5-6,0millones/mm3"
22,HEMATIES
24,4610000.0
26,"M4,0-5,5"
27,"H4,5-6,0millones/mm3"
43192.0,LEUCOCITOS
3,7500.0
5,4.000-10.000/mm3
8,LEUCOCITOS
10,17400.0
12,4.000-10.000/mm3
15,LEUCOCITOS
17,7500.0
19,4.000-10.000/mm3
22,LEUCOCITOS
24,11100.0
26,4.000-10.000/mm3
43192.0,PLAQUETAS
4,mm3
5,150.000-450.000/mm3
8,PLAQUETAS
11,mm3
12,150.000-450.000/mm3
15,PLAQUETAS
18,mm3
19,150.000-450.000/mm3
22,PLAQUETAS
25,mm3
26,150.000-450.000/mm3
43192.0,FORMULALEUCOCITARIA
8,FORMULALEUCOCITARIA
15,FORMULALEUCOCITARIA
22,FORMULALEUCOCITARIA
43192.0,SEGMENTADOS
3,0.68
8,SEGMENTADOS
10,0.92
15,SEGMENTADOS
17,0.68
22,SEGMENTADOS
24,0.82
43192.0,LINFOCITOS
3,0.32
8,LINFOCITOS
10,0.08
15,LINFOCITOS
17,0.32
22,LINFOCITOS
24,0.18
43192.0,EOSINOFILOS
8,EOSINOFILOS
15,EOSINOFILOS
22,EOSINOFILOS
43192.0,MONOCITOS
8,MONOCITOS
15,MONOCITOS
22,MONOCITOS
43192.0,BASOFILOS
8,BASOFILOS
15,BASOFILOS
22,BASOFILOS
43192.0,CAYADOS
8,CAYADOS
15,CAYADOS
22,CAYADOS
9,CONTAJEDELEUCOCOTOSCONFIRMADO
43192.0,SEDIMENTACION
4,mm
5,1HORA
8,SEDIMENTACION
11,mm
12,1HORA
15,SEDIMENTACION
18,mm
19,1HORA
22,SEDIMENTACION
25,mm
26,1HORA
5,VALIDADO:
6,TMD.NANCYHERRERASORIA
12,VALIDADO:
13,TMD.NANCYHERRERASORIA
19,VALIDADO:
20,TMD.NANCYHERRERASORIA
26,VALIDADO:
27,LCDA.DGUERRERO
43192.0,43215.0
3,CLINICADEESPECIALIDADES
10,CLINICADEESPECIALIDADES
17,CLINICADEESPECIALIDADES
24,CLINICADEESPECIALIDADES
31,CLINICADEESPECIALIDADES
38,CLINICADEESPECIALIDADES
45,CLINICADEESPECIALIDADES
52,CLINICADEESPECIALIDADES
59,CLINICADEESPECIALIDADES
66,CLINICADEESPECIALIDADES
73,CLINICADEESPECIALIDADES
80,CLINICADEESPECIALIDADES
87,CLINICADEESPECIALIDADES
94,CLINICADEESPECIALIDADES
3,"MEDICAS""CONOCOTO"""
10,"MEDICAS""CONOCOTO"""
17,"MEDICAS""CONOCOTO"""
24,"MEDICAS""CONOCOTO"""
31,"MEDICAS""CONOCOTO"""
38,"MEDICAS""CONOCOTO"""
45,"MEDICAS""CONOCOTO"""
52,"MEDICAS""CONOCOTO"""
59,"MEDICAS""CONOCOTO"""
66,"MEDICAS""CONOCOTO"""
73,"MEDICAS""CONOCOTO"""
80,"MEDICAS""CONOCOTO"""
87,"MEDICAS""CONOCOTO"""
94,"MEDICAS""CONOCOTO"""
3,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
10,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
17,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
24,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
31,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
38,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
45,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
52,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
59,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
66,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
73,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
80,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
87,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
94,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
43192.0,LABORATORIOCLINICO
3,Telefono:0223452220987041006
8,LABORATORIOCLINICO
10,Telefono:0223452220987041006
15,LABORATORIOCLINICO
17,Telefono:0223452220987041006
22,LABORATORIOCLINICO
24,Telefono:0223452220987041006
29,LABORATORIOCLINICO
31,Telefono:0223452220987041006
36,LABORATORIOCLINICO
38,Telefono:0223452220987041006
43,LABORATORIOCLINICO
45,Telefono:0223452220987041006
50,LABORATORIOCLINICO
52,Telefono:0223452220987041006
57,LABORATORIOCLINICO
59,Telefono:0223452220987041006
64,LABORATORIOCLINICO
66,Telefono:0223452220987041006
71,LABORATORIOCLINICO
73,Telefono:0223452220987041006
78,LABORATORIOCLINICO
80,Telefono:0223452220987041006
85,LABORATORIOCLINICO
87,Telefono:0223452220987041006
92,LABORATORIOCLINICO
94,Telefono:0223452220987041006
43192.0,NOMBRE
2,MANUELNEGRETE
4,FECHA
5,43215.0
8,NOMBRE
9,GAMPELLLEA
11,FECHA
12,43215.0
15,NOMBRE
16,ANAMARIABOADA
18,FECHA
19,43215.0
22,NOMBRE
23,EDUARDOMASABANDA
25,FECHA
26,43215.0
29,NOMBRE
30,JUANFIALLOS
32,FECHA
33,43215.0
36,NOMBRE
37,MARINASMIRNOVA
39,FECHA
40,43215.0
43,NOMBRE
44,ROMINAGRANJA
46,FECHA
47,43214.0
50,NOMBRE
51,JORGEO\xc3\x91A
53,FECHA
54,43215.0
57,NOMBRE
58,GLADISCARRION
60,FECHA
61,43214.0
64,NOMBRE
65,JORGEO\xc3\x91A
67,FECHA
68,43215.0
71,NOMBRE
72,VALNEZUELAPAULA
74,FECHA
75,43215.0
78,NOMBRE
79,USU\xc3\x91OMARIA
81,FECHA
82,43215.0
85,NOMBRE
86,LOZAMARIELENA
88,FECHA
89,43215.0
92,NOMBRE
93,TERANSOFIA
95,FECHA
96,43215.0
43192.0,MUESTRA
3,SANGRE
4,MEDICO:
8,MUESTRA
10,SANGRE
11,MEDICO:
15,MUESTRA
17,SANGRE
18,MEDICO:
22,MUESTRA
24,SANGRE
25,MEDICO:
29,MUESTRA
31,SANGRE
32,MEDICO:
36,MUESTRA
38,SANGRE
39,MEDICO:
43,MUESTRA
45,SANGRE
46,MEDICO:
50,MUESTRA
52,SANGRE
53,MEDICO:
57,MUESTRA
59,SANGRE
60,MEDICO:
64,MUESTRA
66,SANGRE
67,MEDICO:
71,MUESTRA
73,SANGRE
74,MEDICO:
78,MUESTRA
80,SANGRE
81,MEDICO:
85,MUESTRA
87,SANGRE
88,MEDICO:
92,MUESTRA
94,SANGRE
95,MEDICO:
3,BIOMETRIA
10,BIOMETRIA
17,BIOMETRIA
24,BIOMETRIA
31,BIOMETRIA
38,BIOMETRIA
45,BIOMETRIA
52,BIOMETRIA
59,BIOMETRIA
66,BIOMETRIA
73,BIOMETRIA
80,BIOMETRIA
87,BIOMETRIA
94,BIOMETRIA
43192.0,HEMATOCRITO
3,"43,6%"
5,M:40-50%
6,H:45-55
8,HEMATOCRITO
10,"43,7%"
12,M:40-50%
13,H:45-55
15,HEMATOCRITO
17,"47,2%"
19,M:40-50%
20,H:45-55
22,HEMATOCRITO
24,"48,4%"
26,M:40-50%
27,H:45-55
29,HEMATOCRITO
31,"40,2%"
33,M:40-50%
34,H:45-55
36,HEMATOCRITO
38,"39,8%"
40,M:40-50%
41,H:45-55
43,HEMATOCRITO
45,"41,6%"
47,M:40-50%
48,H:45-55
50,HEMATOCRITO
52,"32,4%"
54,M:40-50%
55,H:45-55
57,HEMATOCRITO
59,"31,2%"
61,M:40-50%
62,H:45-55
64,HEMATOCRITO
66,"32,4%"
68,M:40-50%
69,H:45-55
71,HEMATOCRITO
73,"b""39,8%"""
75,M:40-50%
76,H:45-55
78,HEMATOCRITO
80,"b""33,6%"""
82,M:40-50%
83,H:45-55
85,HEMATOCRITO
87,"b""41,1%"""
89,M:40-50%
90,H:45-55
92,HEMATOCRITO
94,"b""41,7%"""
96,M:40-50%
97,H:45-55
43192.0,HEMOGLOBINA
3,"14,3"
5,M11-15%
6,H12-17
8,HEMOGLOBINA
10,"13,0"
12,M11-15%
13,H12-17
15,HEMOGLOBINA
17,"15,0"
19,M11-15%
20,H12-17
22,HEMOGLOBINA
24,"15,1"
26,M11-15%
27,H12-17
29,HEMOGLOBINA
31,"13,2"
33,M11-15%
34,H12-17
36,HEMOGLOBINA
38,"12,4"
40,M11-15%
41,H12-17
43,HEMOGLOBINA
45,"13,0"
47,M11-15%
48,H12-17
50,HEMOGLOBINA
52,"11,1"
54,M11-15%
55,H12-17
57,HEMOGLOBINA
59,"9,9"
61,M11-15%
62,H12-17
64,HEMOGLOBINA
66,"11,1"
68,M11-15%
69,H12-17
71,HEMOGLOBINA
73,"12,5"
75,M11-15%
76,H12-17
78,HEMOGLOBINA
80,"10,8"
82,M11-15%
83,H12-17
85,HEMOGLOBINA
87,"12,9"
89,M11-15%
90,H12-17
92,HEMOGLOBINA
94,"12,5"
96,M11-15%
97,H12-17
43192.0,HEMATIES
3,4350000.0
5,"M4,0-5,5"
6,"H4,5-6,0millones/mm3"
8,HEMATIES
10,4600000.0
12,"M4,0-5,5"
13,"H4,5-6,0millones/mm3"
15,HEMATIES
17,4860000.0
19,"M4,0-5,5"
20,"H4,5-6,0millones/mm3"
22,HEMATIES
24,4690000.0
26,"M4,0-5,5"
27,"H4,5-6,0millones/mm3"
29,HEMATIES
31,4180000.0
33,"M4,0-5,5"
34,"H4,5-6,0millones/mm3"
36,HEMATIES
38,3910000.0
40,"M4,0-5,5"
41,"H4,5-6,0millones/mm3"
43,HEMATIES
45,4350000.0
47,"M4,0-5,5"
48,"H4,5-6,0millones/mm3"
50,HEMATIES
52,3320000.0
54,"M4,0-5,5"
55,"H4,5-6,0millones/mm3"
57,HEMATIES
59,3430000.0
61,"M4,0-5,5"
62,"H4,5-6,0millones/mm3"
64,HEMATIES
66,3320000.0
68,"M4,0-5,5"
69,"H4,5-6,0millones/mm3"
71,HEMATIES
73,4380000.0
75,"M4,0-5,5"
76,"H4,5-6,0millones/mm3"
78,HEMATIES
80,3700000.0
82,"M4,0-5,5"
83,"H4,5-6,0millones/mm3"
85,HEMATIES
87,4420000.0
89,"M4,0-5,5"
90,"H4,5-6,0millones/mm3"
92,HEMATIES
94,4380000.0
96,"M4,0-5,5"
97,"H4,5-6,0millones/mm3"
43192.0,LEUCOCITOS
3,4500.0
5,4.000-10.000/mm3
8,LEUCOCITOS
10,13300.0
12,4.000-10.000/mm3
15,LEUCOCITOS
17,11200.0
19,4.000-10.000/mm3
22,LEUCOCITOS
24,8600.0
26,4.000-10.000/mm3
29,LEUCOCITOS
31,10200.0
33,4.000-10.000/mm3
36,LEUCOCITOS
38,10800.0
40,4.000-10.000/mm3
43,LEUCOCITOS
45,6400.0
47,4.000-10.000/mm3
50,LEUCOCITOS
52,4200.0
54,4.000-10.000/mm3
57,LEUCOCITOS
59,6000.0
61,4.000-10.000/mm3
64,LEUCOCITOS
66,4200.0
68,4.000-10.000/mm3
71,LEUCOCITOS
73,10300.0
75,4.000-10.000/mm3
78,LEUCOCITOS
80,4000.0
82,4.000-10.000/mm3
85,LEUCOCITOS
87,7400.0
89,4.000-10.000/mm3
92,LEUCOCITOS
94,9700.0
96,4.000-10.000/mm3
43192.0,PLAQUETAS
4,mm3
5,150.000-450.000/mm3
8,PLAQUETAS
11,mm3
12,150.000-450.000/mm3
15,PLAQUETAS
18,mm3
19,150.000-450.000/mm3
22,PLAQUETAS
25,mm3
26,150.000-450.000/mm3
29,PLAQUETAS
32,mm3
33,150.000-450.000/mm3
36,PLAQUETAS
39,mm3
40,150.000-450.000/mm3
43,PLAQUETAS
46,mm3
47,150.000-450.000/mm3
50,PLAQUETAS
53,mm3
54,150.000-450.000/mm3
57,PLAQUETAS
60,mm3
61,150.000-450.000/mm3
64,PLAQUETAS
67,mm3
68,150.000-450.000/mm3
71,PLAQUETAS
74,mm3
75,150.000-450.000/mm3
78,PLAQUETAS
81,mm3
82,150.000-450.000/mm3
85,PLAQUETAS
88,mm3
89,150.000-450.000/mm3
92,PLAQUETAS
95,mm3
96,150.000-450.000/mm3
43192.0,FORMULALEUCOCITARIA
8,FORMULALEUCOCITARIA
15,FORMULALEUCOCITARIA
22,FORMULALEUCOCITARIA
29,FORMULALEUCOCITARIA
36,FORMULALEUCOCITARIA
43,FORMULALEUCOCITARIA
50,FORMULALEUCOCITARIA
57,FORMULALEUCOCITARIA
64,FORMULALEUCOCITARIA
71,FORMULALEUCOCITARIA
78,FORMULALEUCOCITARIA
85,FORMULALEUCOCITARIA
92,FORMULALEUCOCITARIA
43192.0,SEGMENTADOS
3,0.71
8,SEGMENTADOS
10,0.83
15,SEGMENTADOS
17,0.68
22,SEGMENTADOS
24,0.87
29,SEGMENTADOS
31,0.84
36,SEGMENTADOS
38,0.86
43,SEGMENTADOS
45,0.62
50,SEGMENTADOS
52,0.75
57,SEGMENTADOS
59,0.88
64,SEGMENTADOS
66,0.75
71,SEGMENTADOS
73,0.93
78,SEGMENTADOS
80,0.64
85,SEGMENTADOS
87,0.63
92,SEGMENTADOS
94,0.78
43192.0,LINFOCITOS
3,0.29
8,LINFOCITOS
10,0.17
15,LINFOCITOS
17,0.32
22,LINFOCITOS
24,0.13
29,LINFOCITOS
31,0.16
36,LINFOCITOS
38,0.14
43,LINFOCITOS
45,0.38
50,LINFOCITOS
52,0.25
57,LINFOCITOS
59,0.12
64,LINFOCITOS
66,0.25
71,LINFOCITOS
73,0.07
78,LINFOCITOS
80,0.36
85,LINFOCITOS
87,0.37
92,LINFOCITOS
94,0.22
43192.0,EOSINOFILOS
8,EOSINOFILOS
15,EOSINOFILOS
22,EOSINOFILOS
29,EOSINOFILOS
36,EOSINOFILOS
43,EOSINOFILOS
50,EOSINOFILOS
57,EOSINOFILOS
64,EOSINOFILOS
71,EOSINOFILOS
78,EOSINOFILOS
85,EOSINOFILOS
92,EOSINOFILOS
43192.0,MONOCITOS
8,MONOCITOS
15,MONOCITOS
22,MONOCITOS
29,MONOCITOS
36,MONOCITOS
43,MONOCITOS
50,MONOCITOS
57,MONOCITOS
64,MONOCITOS
71,MONOCITOS
78,MONOCITOS
85,MONOCITOS
92,MONOCITOS
43192.0,BASOFILOS
8,BASOFILOS
15,BASOFILOS
22,BASOFILOS
29,BASOFILOS
36,BASOFILOS
43,BASOFILOS
50,BASOFILOS
57,BASOFILOS
64,BASOFILOS
71,BASOFILOS
78,BASOFILOS
85,BASOFILOS
92,BASOFILOS
43192.0,CAYADOS
8,CAYADOS
15,CAYADOS
22,CAYADOS
29,CAYADOS
36,CAYADOS
43,CAYADOS
50,CAYADOS
57,CAYADOS
64,CAYADOS
71,CAYADOS
78,CAYADOS
85,CAYADOS
92,CAYADOS
43192.0,SEDIMENTACION
4,mm
5,1HORA
8,SEDIMENTACION
11,mm
12,1HORA
15,SEDIMENTACION
18,mm
19,1HORA
22,SEDIMENTACION
25,mm
26,1HORA
29,SEDIMENTACION
32,mm
33,1HORA
36,SEDIMENTACION
39,mm
40,1HORA
43,SEDIMENTACION
46,mm
47,1HORA
50,SEDIMENTACION
53,mm
54,1HORA
57,SEDIMENTACION
60,mm
61,1HORA
64,SEDIMENTACION
67,mm
68,1HORA
71,SEDIMENTACION
74,mm
75,1HORA
78,SEDIMENTACION
81,mm
82,1HORA
85,SEDIMENTACION
88,mm
89,1HORA
92,SEDIMENTACION
95,mm
96,1HORA
5,VALIDADO:
6,TMD.NANCYHERRERASORIA
12,VALIDADO:
13,TMD.NANCYHERRERASORIA
19,VALIDADO:
20,TMD.NANCYHERRERASORIA
26,VALIDADO:
27,TMD.NANCYHERRERASORIA
33,VALIDADO:
34,TMD.NANCYHERRERASORIA
40,VALIDADO:
41,TMD.NANCYHERRERASORIA
47,VALIDADO:
48,TMD.NANCYHERRERASORIA
54,VALIDADO:
55,TMD.NANCYHERRERASORIA
61,VALIDADO:
62,TMD.NANCYHERRERASORIA
68,VALIDADO:
69,TMD.NANCYHERRERASORIA
75,VALIDADO:
76,LCDA.DGUERRERO
82,VALIDADO:
83,LCDA.DGUERRERO
89,VALIDADO:
90,LCDA.DGUERRERO
96,VALIDADO:
97,LCDA.DGUERRERO
43192.0,43216.0
3,CLINICADEESPECIALIDADES
10,CLINICADEESPECIALIDADES
17,CLINICADEESPECIALIDADES
24,CLINICADEESPECIALIDADES
31,CLINICADEESPECIALIDADES
38,CLINICADEESPECIALIDADES
45,CLINICADEESPECIALIDADES
52,CLINICADEESPECIALIDADES
59,CLINICADEESPECIALIDADES
66,CLINICADEESPECIALIDADES
73,CLINICADEESPECIALIDADES
3,"MEDICAS""CONOCOTO"""
10,"MEDICAS""CONOCOTO"""
17,"MEDICAS""CONOCOTO"""
24,"MEDICAS""CONOCOTO"""
31,"MEDICAS""CONOCOTO"""
38,"MEDICAS""CONOCOTO"""
45,"MEDICAS""CONOCOTO"""
52,"MEDICAS""CONOCOTO"""
59,"MEDICAS""CONOCOTO"""
66,"MEDICAS""CONOCOTO"""
73,"MEDICAS""CONOCOTO"""
3,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
10,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
17,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
24,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
31,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
38,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
45,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
52,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
59,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
66,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
73,Direcci\xc3\xb3n.VicenteRocafuerteyBruning
43192.0,LABORATORIOCLINICO
3,Telefono:0223452220987041006
8,LABORATORIOCLINICO
10,Telefono:0223452220987041006
15,LABORATORIOCLINICO
17,Telefono:0223452220987041006
22,LABORATORIOCLINICO
24,Telefono:0223452220987041006
29,LABORATORIOCLINICO
31,Telefono:0223452220987041006
36,LABORATORIOCLINICO
38,Telefono:0223452220987041006
43,LABORATORIOCLINICO
45,Telefono:0223452220987041006
50,LABORATORIOCLINICO
52,Telefono:0223452220987041006
57,LABORATORIOCLINICO
59,Telefono:0223452220987041006
64,LABORATORIOCLINICO
66,Telefono:0223452220987041006
71,LABORATORIOCLINICO
73,Telefono:0223452220987041006
43192.0,NOMBRE
2,SOFIATERAN
4,FECHA
5,43216.0
8,NOMBRE
9,ROSAO\xc3\x91A
11,FECHA
12,43216.0
15,NOMBRE
16,DANNYMIRANDAPOZO
18,FECHA
19,43216.0
22,NOMBRE
23,KEVINVILLACIS
25,FECHA
26,43216.0
29,NOMBRE
30,DIANASALAZAR
32,FECHA
33,43216.0
36,NOMBRE
37,BEATRIZPILAGUANO
39,FECHA
40,43216.0
43,NOMBRE
44,DIANASALAZAR
46,FECHA
47,43216.0
50,NOMBRE
51,NAVARRETEEMILIO
53,FECHA
54,43216.0
57,NOMBRE
58,MOREJONCHARLOTE
60,FECHA
61,43216.0
64,NOMBRE
65,ROSEROLUIS
67,FECHA
68,43216.0
71,NOMBRE
72,MOLINASONIA
74,FECHA
75,43216.0
43192.0,MUESTRA
3,SANGRE
4,MEDICO:
8,MUESTRA
10,SANGRE
11,MEDICO:
15,MUESTRA
17,SANGRE
18,MEDICO:
22,MUESTRA
24,SANGRE
25,MEDICO:
29,MUESTRA
31,SANGRE
32,MEDICO:
36,MUESTRA
38,SANGRE
39,MEDICO:
43,MUESTRA
45,SANGRE
46,MEDICO:
50,MUESTRA
52,SANGRE
53,MEDICO:
57,MUESTRA
59,SANGRE
60,MEDICO:
64,MUESTRA
66,SANGRE
67,MEDICO:
71,MUESTRA
73,SANGRE
74,MEDICO:
3,BIOMETRIA
10,BIOMETRIA
17,BIOMETRIA
24,BIOMETRIA
31,BIOMETRIA
38,BIOMETRIA
45,BIOMETRIA
52,BIOMETRIA
59,BIOMETRIA
66,BIOMETRIA
73,BIOMETRIA
43192.0,HEMATOCRITO
3,"40,1%"
5,M:40-50%
6,H:45-55
8,HEMATOCRITO
10,"42,9%"
12,M:40-50%
13,H:45-55
15,HEMATOCRITO
17,"45,5%"
19,M:40-50%
20,H:45-55
22,HEMATOCRITO
24,"56,4%"
26,M:40-50%
27,H:45-55
29,HEMATOCRITO
31,"49,0%"
33,M:40-50%
34,H:45-55
36,HEMATOCRITO
38,"43,8%"
40,M:40-50%
41,H:45-55
43,HEMATOCRITO
45,"49,0%"
47,M:40-50%
48,H:45-55
50,HEMATOCRITO
52,"b""50,8%"""
54,M:40-50%
55,H:45-55
57,HEMATOCRITO
59,"b""42,9%"""
61,M:40-50%
62,H:45-55
64,HEMATOCRITO
66,"b""48,2%"""
68,M:40-50%
69,H:45-55
71,HEMATOCRITO
73,"b""41,6%"""
75,M:40-50%
76,H:45-55
43192.0,HEMOGLOBINA
3,"11,5"
5,M11-15%
6,H12-17
8,HEMOGLOBINA
10,"13,3"
12,M11-15%
13,H12-17
15,HEMOGLOBINA
17,"14,2"
19,M11-15%
20,H12-17
22,HEMOGLOBINA
24,"17,3"
26,M11-15%
27,H12-17
29,HEMOGLOBINA
31,"15,2"
33,M11-15%
34,H12-17
36,HEMOGLOBINA
38,"14,7"
40,M11-15%
41,H12-17
43,HEMOGLOBINA
45,"15,2"
47,M11-15%
48,H12-17
50,HEMOGLOBINA
52,"15,5"
54,M11-15%
55,H12-17
57,HEMOGLOBINA
59,"13,6"
61,M11-15%
62,H12-17
64,HEMOGLOBINA
66,"15,2"
68,M11-15%
69,H12-17
71,HEMOGLOBINA
73,"12,8"
75,M11-15%
76,H12-17
43192.0,HEMATIES
3,4260000.0
5,"M4,0-5,5"
6,"H4,5-6,0millones/mm3"
8,HEMATIES
10,4090000.0
12,"M4,0-5,5"
13,"H4,5-6,0millones/mm3"
15,HEMATIES
17,4940000.0
19,"M4,0-5,5"
20,"H4,5-6,0millones/mm3"
22,HEMATIES
24,5440000.0
26,"M4,0-5,5"
27,"H4,5-6,0millones/mm3"
29,HEMATIES
31,4840000.0
33,"M4,0-5,5"
34,"H4,5-6,0millones/mm3"
36,HEMATIES
38,4250000.0
40,"M4,0-5,5"
41,"H4,5-6,0millones/mm3"
43,HEMATIES
45,4840000.0
47,"M4,0-5,5"
48,"H4,5-6,0millones/mm3"
50,HEMATIES
52,5370000.0
54,"M4,0-5,5"
55,"H4,5-6,0millones/mm3"
57,HEMATIES
